,date,team,location,opponent,outcome,seconds_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points_scored,game_score,plus_minus
43,2017-02-04,Team.UTAH_JAZZ,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,2219,13,20,2,4,5,6,1,7,2,1,0,2,1,33,26.6,8
44,2017-02-06,Team.UTAH_JAZZ,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,1826,12,18,2,5,4,5,2,5,5,2,0,2,3,30,27.0,18
45,2017-02-08,Team.UTAH_JAZZ,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1577,7,16,1,4,2,2,1,4,3,1,0,0,0,17,13.6,21
46,2017-02-09,Team.UTAH_JAZZ,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,2597,13,27,4,10,6,7,1,3,3,1,0,1,2,36,24.8,0
47,2017-02-11,Team.UTAH_JAZZ,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,2259,10,19,4,9,7,7,0,1,4,1,0,1,2,31,24.0,2
48,2017-02-13,Team.UTAH_JAZZ,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1749,2,12,1,6,2,2,0,5,0,0,0,0,0,7,0.9,-18
49,2017-02-15,Team.UTAH_JAZZ,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2010,8,18,2,6,4,6,1,5,7,0,0,0,2,22,18.1,31
50,2017-02-24,Team.UTAH_JAZZ,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.WIN,2051,11,17,1,4,6,7,1,2,4,0,0,1,3,29,23.0,11
51,2017-02-26,Team.UTAH_JAZZ,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.WIN,2411,11,22,4,6,4,8,2,7,2,0,0,3,2,30,18.5,14
52,2017-02-28,Team.UTAH_JAZZ,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1958,7,17,3,6,2,2,1,1,5,3,0,0,1,19,17.0,-2
53,2017-03-01,Team.UTAH_JAZZ,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1499,6,15,1,4,0,0,0,4,2,2,1,0,1,13,9.8,-26
54,2017-03-03,Team.UTAH_JAZZ,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,2088,5,11,1,5,1,2,0,3,6,2,0,1,1,12,11.6,20
55,2017-03-05,Team.UTAH_JAZZ,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,2429,7,21,2,7,7,9,2,4,5,0,0,3,1,23,13.0,9
56,2017-03-06,Team.UTAH_JAZZ,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,2163,10,20,2,5,1,2,0,7,2,1,0,3,2,23,13.3,12
57,2017-03-08,Team.UTAH_JAZZ,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.WIN,2240,8,14,3,6,4,4,0,7,4,0,1,0,2,23,21.2,9
58,2017-03-11,Team.UTAH_JAZZ,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1260,3,9,1,2,2,3,1,2,0,1,0,2,1,9,3.4,-19
59,2017-03-13,Team.UTAH_JAZZ,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,2138,9,18,4,5,5,7,0,3,4,0,0,3,2,27,17.1,11
60,2017-03-15,Team.UTAH_JAZZ,Location.AWAY,Team.DETROIT_PISTONS,Outcome.WIN,2031,9,17,4,7,3,3,2,7,6,1,0,4,2,25,20.6,30
61,2017-03-16,Team.UTAH_JAZZ,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,2079,4,14,1,4,4,4,1,4,4,1,0,3,1,13,7.1,-1
62,2017-03-18,Team.UTAH_JAZZ,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,2172,5,16,3,8,1,2,2,4,2,4,0,4,1,14,8.0,-7
63,2017-03-20,Team.UTAH_JAZZ,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,2203,16,24,3,6,3,4,0,3,2,2,1,3,2,38,28.4,-10
64,2017-03-22,Team.UTAH_JAZZ,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,2348,6,17,1,7,6,9,3,5,3,1,0,0,0,19,15.0,9
65,2017-03-25,Team.UTAH_JAZZ,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1835,5,12,2,5,1,1,0,5,3,0,0,2,2,13,7.4,-4
66,2017-03-29,Team.UTAH_JAZZ,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,1977,8,14,3,5,1,1,1,5,4,0,0,5,2,20,12.6,13
67,2017-03-31,Team.UTAH_JAZZ,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,2380,7,16,1,6,4,6,0,7,4,2,1,1,1,19,16.0,18
68,2017-04-02,Team.UTAH_JAZZ,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,2141,6,19,1,5,3,5,1,2,4,1,0,2,3,16,6.2,0
69,2017-04-04,Team.UTAH_JAZZ,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,2076,12,20,4,6,2,2,0,4,2,0,1,1,0,30,23.1,13
70,2017-04-07,Team.UTAH_JAZZ,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,2341,14,22,4,5,7,8,0,3,5,2,0,2,3,39,32.0,13
71,2017-04-08,Team.UTAH_JAZZ,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1839,7,14,1,2,6,8,0,5,4,0,0,2,2,21,14.7,-16
72,2017-04-12,Team.UTAH_JAZZ,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1362,7,9,0,1,0,0,1,1,1,1,1,1,1,14,12.5,8
0,2016-10-27,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,937,4,8,2,3,5,7,2,0,0,0,0,0,3,15,10.4,20
1,2016-10-30,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1020,1,8,1,6,1,2,0,4,0,1,1,0,2,4,0.5,4
2,2016-10-31,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,786,2,6,0,3,4,4,2,3,0,1,0,2,4,8,4.3,4
3,2016-11-02,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,979,6,9,1,2,1,2,1,3,2,0,0,0,1,14,12.3,6
4,2016-11-04,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,731,3,6,2,4,1,2,1,1,1,0,0,0,4,9,5.7,-3
5,2016-11-05,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1081,4,8,1,3,6,6,2,6,1,0,0,0,2,15,14.1,2
6,2016-11-07,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1114,1,6,0,3,5,5,0,4,1,0,0,0,6,7,2.7,6
7,2016-11-09,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,891,4,9,2,4,2,2,1,7,1,1,2,1,0,12,12.2,5
8,2016-11-11,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,839,2,7,0,2,0,0,0,2,1,0,0,0,3,4,0.0,-9
9,2016-11-12,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,834,3,7,2,6,0,0,1,2,0,0,0,0,2,8,4.8,-9
10,2016-11-14,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.BROOKLYN_NETS,Outcome.WIN,1098,3,8,2,4,1,2,1,5,1,2,3,1,0,9,10.2,0
11,2016-11-16,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.LOSS,812,2,5,0,1,1,1,1,1,0,0,0,0,3,5,2.1,-6
12,2016-11-18,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,651,2,5,0,2,0,0,0,3,0,0,1,1,1,4,1.5,0
13,2016-11-19,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CHICAGO_BULLS,Outcome.WIN,1128,5,7,3,4,3,4,4,0,1,0,1,1,4,16,14.3,4
14,2016-11-21,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.TORONTO_RAPTORS,Outcome.WIN,825,2,5,0,3,2,2,0,6,1,0,0,1,4,6,3.2,4
15,2016-11-23,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.WIN,1318,5,8,1,2,5,6,3,9,1,1,1,0,4,16,17.6,8
16,2016-11-25,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DETROIT_PISTONS,Outcome.LOSS,862,1,7,0,2,1,2,1,1,0,0,1,1,3,3,-2.4,-3
17,2016-11-27,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,1022,1,6,0,2,0,0,1,6,0,1,0,2,1,2,-0.7,-8
18,2016-11-29,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.BROOKLYN_NETS,Outcome.LOSS,893,1,4,0,2,4,4,1,4,0,1,0,2,3,6,3.3,-5
19,2016-12-01,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.WIN,986,4,7,0,1,0,0,1,3,0,0,1,1,4,8,4.4,1
20,2016-12-02,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,867,3,5,0,0,1,2,3,2,1,1,0,0,2,7,7.9,-9
21,2016-12-04,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.INDIANA_PACERS,Outcome.LOSS,733,2,7,2,5,0,0,2,1,0,0,0,0,5,6,1.6,-15
22,2016-12-07,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,975,6,11,1,3,2,2,2,7,0,0,0,0,3,15,12.0,-1
23,2016-12-10,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.NEW_ORLEANS_PELICANS,Outcome.WIN,1481,7,12,3,6,0,0,2,10,4,0,0,1,4,17,16.0,12
24,2016-12-12,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.WIN,879,3,7,1,3,2,2,2,2,1,0,0,0,2,9,7.2,4
25,2016-12-14,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.ORLANDO_MAGIC,Outcome.WIN,802,3,7,2,2,0,0,2,4,1,0,1,1,4,8,5.7,3
26,2016-12-16,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MIAMI_HEAT,Outcome.WIN,772,2,6,0,2,4,4,1,5,0,0,0,1,4,8,4.2,7
27,2016-12-18,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,744,4,7,2,5,4,4,3,1,0,0,0,0,3,14,11.9,2
28,2016-12-20,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,1016,4,5,2,3,0,1,0,2,0,0,0,1,3,10,6.1,-13
29,2016-12-22,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.WIN,1736,5,10,1,5,3,3,2,4,5,1,1,1,5,14,13.8,9
30,2016-12-23,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.LOSS,855,4,7,2,3,0,0,1,3,0,1,0,0,1,10,8.9,1
31,2016-12-25,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1245,3,7,3,5,6,6,1,3,1,1,0,0,3,15,13.4,7
32,2016-12-26,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DENVER_NUGGETS,Outcome.LOSS,893,3,7,2,4,1,2,0,2,1,0,1,0,1,9,6.5,5
33,2016-12-28,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.NEW_ORLEANS_PELICANS,Outcome.LOSS,1099,4,11,2,7,1,1,0,4,1,0,2,1,4,11,5.6,-8
34,2016-12-30,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.HOUSTON_ROCKETS,Outcome.LOSS,1195,6,11,2,3,1,1,2,5,0,0,2,1,3,15,11.8,-1
35,2016-12-31,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1481,5,9,4,6,4,4,0,5,0,0,0,3,4,18,10.6,-6
36,2017-01-02,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHOENIX_SUNS,Outcome.WIN,1062,1,4,1,2,6,6,0,6,0,0,2,1,2,9,8.0,4
37,2017-01-04,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,794,1,6,1,4,2,2,2,4,2,0,0,1,5,5,2.2,3
38,2017-01-06,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SACRAMENTO_KINGS,Outcome.WIN,687,2,11,1,5,2,2,4,7,1,0,0,0,2,7,4.9,2
39,2017-01-08,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MIAMI_HEAT,Outcome.WIN,866,6,8,3,5,4,4,1,0,1,0,1,1,6,19,14.5,12
40,2017-01-11,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.ORLANDO_MAGIC,Outcome.WIN,932,5,7,3,4,0,1,0,3,1,0,0,2,3,13,8.1,2
41,2017-01-14,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,921,3,4,2,3,1,1,0,2,0,0,1,0,5,9,6.7,3
42,2017-01-16,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.OKLAHOMA_CITY_THUNDER,Outcome.WIN,1644,8,15,3,7,4,4,2,8,3,1,0,2,4,23,19.0,10
43,2017-01-19,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,1104,2,9,1,5,1,2,1,3,2,1,2,2,1,6,3.1,4
44,2017-01-21,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,1676,7,10,2,4,2,2,0,3,2,1,0,1,4,18,14.5,-7
45,2017-01-23,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.ATLANTA_HAWKS,Outcome.WIN,587,1,2,1,1,0,0,0,1,0,0,0,0,3,3,1.1,10
46,2017-01-24,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PHILADELPHIA_76ERS,Outcome.LOSS,787,3,6,3,5,0,0,0,1,0,0,0,2,2,9,3.5,-4
47,2017-01-28,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1161,2,6,1,3,0,0,0,3,2,0,1,0,1,5,4.2,-16
48,2017-02-01,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1278,2,7,1,2,4,4,2,5,0,0,1,0,4,9,6.9,-5
49,2017-02-02,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,998,2,7,1,3,3,3,2,4,3,0,0,0,2,8,7.8,-3
50,2017-02-05,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1026,2,5,2,4,5,6,1,4,0,0,0,0,0,11,9.8,15
51,2017-02-06,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1173,5,10,3,7,2,2,1,1,2,2,0,0,3,15,13.2,-12
52,2017-02-08,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.WIN,598,2,5,1,4,0,0,1,2,0,1,0,1,1,5,3.2,-2
53,2017-02-11,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.CHARLOTTE_HORNETS,Outcome.WIN,894,3,7,2,4,0,0,1,3,2,1,1,1,3,8,6.8,14
54,2017-02-13,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.WIN,909,2,7,1,4,2,2,0,7,0,0,1,2,2,7,2.9,-9
55,2017-02-15,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.ATLANTA_HAWKS,Outcome.WIN,747,4,8,0,4,0,0,0,0,1,0,0,3,5,8,-0.3,2
56,2017-02-23,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,827,3,7,1,3,1,1,0,5,0,0,0,2,1,8,3.4,0
57,2017-02-24,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SAN_ANTONIO_SPURS,Outcome.LOSS,902,1,6,1,3,0,0,1,3,2,0,1,2,3,3,-0.3,-7
58,2017-02-26,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,488,1,3,1,3,2,2,0,0,0,0,0,1,3,5,1.1,-15
59,2017-03-01,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.LOSS,472,0,1,0,1,0,0,0,1,0,0,0,0,3,0,-1.6,-15
60,2017-03-03,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,579,1,4,0,3,0,0,0,1,0,0,0,0,1,2,-0.5,-16
61,2017-03-04,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.WIN,1028,2,8,0,3,0,0,3,3,0,1,2,0,1,4,4.2,2
62,2017-03-06,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.BOSTON_CELTICS,Outcome.WIN,882,3,6,1,4,1,2,2,6,0,0,0,1,3,8,5.6,6
63,2017-03-08,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MINNESOTA_TIMBERWOLVES,Outcome.LOSS,914,5,10,2,4,0,0,0,7,0,0,0,1,1,12,7.7,-6
64,2017-03-09,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.MEMPHIS_GRIZZLIES,Outcome.WIN,1138,3,6,2,5,0,0,1,2,0,0,1,2,3,8,3.8,4
65,2017-03-11,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.PHILADELPHIA_76ERS,Outcome.WIN,718,5,6,1,2,0,0,0,2,1,0,0,1,3,11,7.9,2
66,2017-03-13,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.UTAH_JAZZ,Outcome.LOSS,644,1,3,1,2,0,0,0,0,0,0,0,1,3,3,-0.9,-4
67,2017-03-15,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,682,2,5,0,3,1,2,1,5,0,0,1,0,2,5,4.0,-10
68,2017-03-16,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DENVER_NUGGETS,Outcome.LOSS,903,3,6,2,4,0,0,1,5,1,0,0,1,4,8,5.3,-2
69,2017-03-18,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.CLEVELAND_CAVALIERS,Outcome.WIN,878,3,4,1,1,0,0,0,8,2,0,1,1,1,7,8.5,5
70,2017-03-20,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.NEW_YORK_KNICKS,Outcome.WIN,965,1,3,0,2,2,2,1,3,0,1,0,1,0,4,3.9,2
71,2017-03-21,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.WIN,1117,4,8,2,4,0,0,3,4,1,0,0,1,2,10,8.2,5
72,2017-03-23,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.DALLAS_MAVERICKS,Outcome.LOSS,772,3,5,1,2,2,2,0,1,1,0,0,0,2,9,6.9,-7
73,2017-03-25,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.UTAH_JAZZ,Outcome.WIN,1339,4,7,1,3,2,2,4,6,2,0,3,3,5,11,10.8,4
74,2017-03-26,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,772,3,6,1,3,0,0,1,3,0,1,0,0,3,7,5.4,-7
75,2017-03-29,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.WIN,582,2,5,1,3,0,0,1,1,0,0,2,1,4,5,2.1,-7
76,2017-03-30,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,780,2,2,1,1,0,0,0,4,1,0,1,2,3,5,3.8,-6
77,2017-04-01,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.LOS_ANGELES_LAKERS,Outcome.WIN,531,0,1,0,1,0,0,0,2,0,0,0,0,1,0,-0.5,-12
78,2017-04-05,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.DALLAS_MAVERICKS,Outcome.WIN,881,3,9,1,4,0,0,2,7,0,0,0,2,4,7,1.8,-8
79,2017-04-08,Team.LOS_ANGELES_CLIPPERS,Location.AWAY,Team.SAN_ANTONIO_SPURS,Outcome.WIN,864,2,5,1,4,0,0,1,1,2,1,1,0,2,5,5.6,6
80,2017-04-10,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.HOUSTON_ROCKETS,Outcome.WIN,1024,1,5,1,3,0,0,1,5,3,0,0,1,4,3,1.6,5
81,2017-04-12,Team.LOS_ANGELES_CLIPPERS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.WIN,1044,3,8,1,5,0,0,1,3,1,0,0,3,4,7,0.3,7
0,2016-10-26,Team.BROOKLYN_NETS,Location.AWAY,Team.BOSTON_CELTICS,Outcome.LOSS,1520,7,12,3,6,2,3,6,4,2,0,0,1,4,19,17.2,0
1,2016-10-28,Team.BROOKLYN_NETS,Location.HOME,Team.INDIANA_PACERS,Outcome.WIN,1701,3,8,1,6,1,1,2,5,1,0,1,1,3,8,5.7,14
2,2016-10-29,Team.BROOKLYN_NETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1794,2,6,2,4,0,0,1,2,1,3,2,1,3,6,6.8,-12
3,2016-10-31,Team.BROOKLYN_NETS,Location.HOME,Team.CHICAGO_BULLS,Outcome.LOSS,1001,0,4,0,2,0,0,2,5,0,1,1,0,0,0,1.8,-19
4,2016-11-02,Team.BROOKLYN_NETS,Location.HOME,Team.DETROIT_PISTONS,Outcome.WIN,1385,3,4,0,0,0,0,1,2,3,0,1,1,2,6,6.7,1
5,2016-11-04,Team.BROOKLYN_NETS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.LOSS,1184,4,7,1,4,0,0,0,4,1,1,0,0,0,9,8.6,-8
6,2016-11-08,Team.BROOKLYN_NETS,Location.HOME,Team.MINNESOTA_TIMBERWOLVES,Outcome.WIN,1417,3,4,3,4,0,0,0,6,0,0,0,2,3,9,6.0,-10
7,2016-11-09,Team.BROOKLYN_NETS,Location.AWAY,Team.NEW_YORK_KNICKS,Outcome.LOSS,1352,8,13,5,7,0,0,1,3,0,1,0,0,0,21,17.7,-11
8,2016-11-12,Team.BROOKLYN_NETS,Location.AWAY,Team.PHOENIX_SUNS,Outcome.WIN,1549,2,2,1,1,2,3,0,3,0,2,1,1,1,7,8.2,-5
9,2016-11-14,Team.BROOKLYN_NETS,Location.AWAY,Team.LOS_ANGELES_CLIPPERS,Outcome.LOSS,1278,1,5,1,4,0,0,1,2,0,0,0,1,2,3,-0.6,-11
10,2016-11-15,Team.BROOKLYN_NETS,Location.AWAY,Team.LOS_ANGELES_LAKERS,Outcome.LOSS,1445,3,6,1,4,2,2,0,6,0,1,0,1,1,9,7.4,9
11,2016-11-18,Team.BROOKLYN_NETS,Location.AWAY,Team.OKLAHOMA_CITY_THUNDER,Outcome.LOSS,1257,4,6,2,4,0,0,0,2,0,0,0,0,5,10,6.0,-1
12,2016-11-20,Team.BROOKLYN_NETS,Location.HOME,Team.PORTLAND_TRAIL_BLAZERS,Outcome.LOSS,1323,4,7,3,6,0,0,0,3,1,0,0,0,1,11,8.9,-15
13,2016-11-23,Team.BROOKLYN_NETS,Location.HOME,Team.BOSTON_CELTICS,Outcome.LOSS,1144,0,2,0,1,2,3,0,0,0,0,1,0,0,2,0.9,-3
14,2016-11-25,Team.BROOKLYN_NETS,Location.AWAY,Team.INDIANA_PACERS,Outcome.LOSS,998,0,2,0,1,0,0,1,1,1,1,0,1,3,0,-0.9,-18
15,2016-11-27,Team.BROOKLYN_NETS,Location.HOME,Team.SACRAMENTO_KINGS,Outcome.LOSS,1411,3,7,0,2,0,0,4,6,3,1,0,0,0,6,10.0,3
16,2016-11-29,Team.BROOKLYN_NETS,Location.HOME,Team.LOS_ANGELES_CLIPPERS,Outcome.WIN,1480,2,6,1,3,2,4,0,4,2,0,2,0,1,7,6.4,-12
17,2016-12-01,Team.BROOKLYN_NETS,Location.HOME,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1046,2,9,1,5,0,0,1,1,2,2,0,1,1,5,2.5,-7
18,2016-12-03,Team.BROOKLYN_NETS,Location.AWAY,Team.MILWAUKEE_BUCKS,Outcome.LOSS,1098,0,6,0,3,0,0,1,2,1,1,0,2,2,0,-4.0,8
19,2016-12-05,Team.BROOKLYN_NETS,Location.HOME,Team.WASHINGTON_WIZARDS,Outcome.LOSS,805,1,4,0,3,0,0,0,2,0,0,0,1,0,2,-0.8,-9
20,2016-12-07,Team.BROOKLYN_NETS,Location.HOME,Team.DENVER_NUGGETS,Outcome.WIN,740,1,4,0,3,0,0,1,1,0,0,1,2,2,2,-1.5,-1
21,2016-12-20,Team.BROOKLYN_NETS,Location.AWAY,Team.TORONTO_RAPTORS,Outcome.LOSS,1402,2,6,0,3,1,2,2,9,4,0,1,1,1,5,7.4,6
22,2016-12-22,Team.BROOKLYN_NETS,Location.HOME,Team.GOLDEN_STATE_WARRIORS,Outcome.LOSS,1109,1,3,0,2,0,0,0,4,0,0,0,1,2,2,-0.3,-5
23,2016-12-23,Team.BROOKLYN_NETS,Location.AWAY,Team.CLEVELAND_CAVALIERS,Outcome.LOSS,1128,3,8,0,3,2,2,1,5,0,0,1,2,2,8,3.7,-12
24,2016-12-26,Team.BROOKLYN_NETS,Location.HOME,Team.CHARLOTTE_HORNETS,Outcome.WIN,893,1,2,1,2,0,0,0,3,1,0,1,1,0,3,3.3,-1
25,2016-12-28,Team.BROOKLYN_NETS,Location.AWAY,Team.CHICAGO_BULLS,Outcome.LOSS,1060,2,7,1,4,0,0,3,2,2,1,2,0,1,5,7.0,-6
26,2016-12-30,Team.BROOKLYN_NETS,Location.AWAY,Team.WASHINGTON_WIZARDS,Outcome.LOSS,1032,1,3,0,0,0,0,1,3,0,2,0,1,1,2,2.5,-11
