,slug,name,positions,age,team,games_played,minutes_played,player_efficiency_rating,true_shooting_percentage,three_point_attempt_rate,free_throw_attempt_rate,offensive_rebound_percentage,defensive_rebound_percentage,total_rebound_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,usage_percentage,offensive_win_shares,defensive_win_shares,win_shares,win_shares_per_48_minutes,offensive_box_plus_minus,defensive_box_plus_minus,box_plus_minus,value_over_replacement_player
513,scottmi01,Mike Scott,[<Position.POWER_FORWARD: 'POWER FORWARD'>],30,Team.LOS_ANGELES_CLIPPERS,52,748,9.4,0.521,0.578,0.078,3.5,20.6,12.3,8.1,1.1,0.8,10.2,14.9,0.1,0.7,0.9,0.055,-1.6,-0.7,-2.3,-0.1
514,scottmi01,Mike Scott,[<Position.POWER_FORWARD: 'POWER FORWARD'>],30,Team.PHILADELPHIA_76ERS,27,647,7.7,0.537,0.626,0.079,3.2,13.2,8.3,4.6,0.7,0.6,8.0,13.8,0.2,0.5,0.7,0.052,-1.4,-1.7,-3.1,-0.2
515,sefolth01,Thabo Sefolosha,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],34,Team.UTAH_JAZZ,50,609,12.1,0.599,0.523,0.148,1.4,20.1,10.9,6.1,3.4,0.7,13.6,12.9,0.2,1.2,1.5,0.115,-2.0,2.6,0.6,0.4
516,seldewa01,Wayne Selden,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],24,Team.MEMPHIS_GRIZZLIES,32,455,8.8,0.495,0.391,0.18,3.9,7.0,5.4,12.4,1.1,1.2,11.7,19.3,-0.2,0.3,0.1,0.014,-3.2,-2.0,-5.2,-0.4
517,seldewa01,Wayne Selden,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],24,Team.CHICAGO_BULLS,43,984,8.1,0.489,0.345,0.196,2.3,12.8,7.5,10.8,1.1,0.6,13.8,18.0,-0.8,0.4,-0.4,-0.019,-3.7,-1.4,-5.1,-0.8
518,sextoco01,Collin Sexton,[<Position.POINT_GUARD: 'POINT GUARD'>],20,Team.CLEVELAND_CAVALIERS,82,2605,12.0,0.52,0.245,0.211,2.3,8.0,5.0,15.3,0.8,0.2,12.3,25.2,-0.1,-0.5,-0.6,-0.011,-1.5,-3.7,-5.2,-2.1
519,shamela01,Landry Shamet,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],21,Team.PHILADELPHIA_76ERS,54,1108,10.7,0.606,0.706,0.156,1.4,5.9,3.7,7.4,1.0,0.6,6.6,15.0,1.6,0.6,2.2,0.096,1.0,-2.5,-1.5,0.1
520,shamela01,Landry Shamet,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],21,Team.LOS_ANGELES_CLIPPERS,25,694,11.3,0.601,0.719,0.186,1.1,7.3,4.3,11.5,0.9,0.2,7.7,15.0,1.1,0.3,1.4,0.094,2.1,-2.3,-0.2,0.3
521,shumpim01,Iman Shumpert,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],28,Team.SACRAMENTO_KINGS,42,1099,10.1,0.511,0.58,0.118,1.7,10.6,6.0,10.7,2.0,1.6,9.4,15.2,0.3,0.9,1.2,0.054,-0.8,0.3,-0.5,0.4
522,shumpim01,Iman Shumpert,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],28,Team.HOUSTON_ROCKETS,20,382,6.3,0.456,0.724,0.041,2.3,13.6,7.8,7.6,1.5,0.9,10.7,12.7,-0.2,0.3,0.2,0.019,-3.4,-0.5,-3.8,-0.2
523,siakapa01,Pascal Siakam,[<Position.POWER_FORWARD: 'POWER FORWARD'>],24,Team.TORONTO_RAPTORS,80,2548,18.7,0.628,0.226,0.32,5.4,17.5,11.6,14.6,1.4,1.7,12.5,20.8,5.7,3.6,9.3,0.175,2.0,1.4,3.4,3.5
524,siberjo01,Jordan Sibert,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],26,Team.ATLANTA_HAWKS,1,4,29.7,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,0.183,13.0,-6.7,6.3,0.0
525,simmobe01,Ben Simmons,[<Position.POINT_GUARD: 'POINT GUARD'>],22,Team.PHILADELPHIA_76ERS,79,2700,20.0,0.582,0.006,0.446,6.9,20.0,13.7,34.2,2.0,1.8,19.3,22.1,4.6,3.6,8.2,0.146,1.4,2.6,4.1,4.1
526,simmojo02,Jonathon Simmons,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],29,Team.ORLANDO_MAGIC,41,845,7.4,0.445,0.29,0.252,2.9,9.9,6.3,15.7,1.0,1.4,15.0,19.3,-1.0,0.8,-0.2,-0.01,-4.9,-0.6,-5.4,-0.7
527,simmojo02,Jonathon Simmons,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],29,Team.PHILADELPHIA_76ERS,15,219,12.9,0.553,0.328,0.391,2.0,10.3,6.3,20.7,2.4,0.4,13.8,16.7,0.2,0.2,0.5,0.101,-1.1,-1.0,-2.1,0.0
528,simmoko01,Kobi Simmons,[<Position.POINT_GUARD: 'POINT GUARD'>],21,Team.CLEVELAND_CAVALIERS,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.033,-6.3,-0.9,-7.3,0.0
529,simonan01,Anfernee Simons,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],19,Team.PORTLAND_TRAIL_BLAZERS,20,141,11.1,0.535,0.46,0.254,2.3,7.4,4.9,13.7,0.3,0.0,13.6,24.3,0.0,0.0,0.1,0.02,-1.6,-4.7,-6.3,-0.2
530,smartma01,Marcus Smart,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],24,Team.BOSTON_CELTICS,80,2200,13.1,0.568,0.61,0.228,2.8,8.6,5.7,19.1,3.1,1.1,16.5,14.6,2.2,3.1,5.3,0.116,0.6,1.3,1.8,2.1
531,smithde03,Dennis Smith,[<Position.POINT_GUARD: 'POINT GUARD'>],21,Team.DALLAS_MAVERICKS,32,908,11.5,0.527,0.35,0.23,2.1,9.3,5.7,24.1,2.1,1.0,20.3,23.3,-0.7,0.9,0.2,0.01,-2.2,-0.3,-2.4,-0.1
532,smithde03,Dennis Smith,[<Position.POINT_GUARD: 'POINT GUARD'>],21,Team.NEW_YORK_KNICKS,21,600,13.5,0.473,0.283,0.253,2.4,7.9,5.1,32.2,2.2,1.3,14.2,27.0,-0.5,0.3,-0.2,-0.014,-0.9,-1.8,-2.7,-0.1
533,smithis01,Ish Smith,[<Position.POINT_GUARD: 'POINT GUARD'>],30,Team.DETROIT_PISTONS,56,1251,11.8,0.485,0.276,0.127,1.9,11.1,6.3,25.4,1.1,0.7,10.6,19.9,0.5,1.1,1.7,0.064,-1.7,-1.1,-2.8,-0.2
534,smithjr01,J.R. Smith,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],33,Team.CLEVELAND_CAVALIERS,11,222,7.8,0.444,0.494,0.127,0.0,9.4,4.5,13.8,2.5,1.2,11.7,18.6,-0.3,0.1,-0.2,-0.038,-3.5,-1.7,-5.2,-0.2
535,smithja02,Jason Smith,[<Position.CENTER: 'CENTER'>],32,Team.WASHINGTON_WIZARDS,12,130,11.7,0.52,0.27,0.324,9.0,22.1,15.4,12.3,0.4,3.2,14.2,16.1,0.1,0.1,0.2,0.07,-2.9,-0.3,-3.2,0.0
536,smithja02,Jason Smith,[<Position.POWER_FORWARD: 'POWER FORWARD'>],32,Team.MILWAUKEE_BUCKS,6,40,6.3,0.468,0.692,0.154,8.1,19.2,14.0,3.1,2.3,4.2,26.5,19.8,-0.1,0.1,0.0,-0.02,-6.9,1.2,-5.7,0.0
537,smithja02,Jason Smith,[<Position.CENTER: 'CENTER'>],32,Team.NEW_ORLEANS_PELICANS,2,20,4.6,0.405,0.778,0.222,10.5,10.2,10.4,6.2,0.0,0.0,9.2,22.3,0.0,0.0,0.0,-0.049,-2.6,-5.8,-8.4,0.0
538,smithzh01,Zhaire Smith,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],19,Team.PHILADELPHIA_76ERS,6,111,9.5,0.533,0.471,0.235,2.9,9.3,6.2,12.3,0.9,1.4,13.8,16.4,0.0,0.1,0.1,0.048,-2.3,-1.7,-4.0,-0.1
539,snellto01,Tony Snell,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],27,Team.MILWAUKEE_BUCKS,74,1304,10.7,0.585,0.565,0.116,2.4,9.4,6.1,6.7,0.9,1.2,5.7,12.9,1.6,1.6,3.2,0.117,-0.7,-0.4,-1.0,0.3
540,spaldra01,Ray Spalding,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.DALLAS_MAVERICKS,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.6,0.5,-6.1,0.0
541,spaldra01,Ray Spalding,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.PHOENIX_SUNS,13,147,14.7,0.516,0.064,0.255,11.1,25.3,18.1,5.2,2.9,4.5,14.7,17.9,0.0,0.2,0.2,0.051,-4.7,1.4,-3.4,-0.1
542,spellom01,Omari Spellman,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.ATLANTA_HAWKS,46,805,12.4,0.516,0.525,0.184,9.2,16.3,12.7,8.0,1.5,2.7,10.5,14.9,0.6,0.5,1.2,0.07,-1.0,0.0,-1.0,0.2
543,stausni01,Nik Stauskas,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],25,Team.PORTLAND_TRAIL_BLAZERS,44,673,10.8,0.545,0.546,0.157,1.6,10.8,6.3,12.6,1.0,0.5,14.0,17.9,0.3,0.4,0.8,0.055,-0.9,-1.9,-2.8,-0.1
544,stausni01,Nik Stauskas,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],25,Team.CLEVELAND_CAVALIERS,24,342,11.3,0.544,0.578,0.257,2.5,13.2,7.6,8.0,1.0,0.8,8.3,16.9,0.3,0.0,0.3,0.046,-1.0,-3.0,-4.0,-0.2
545,stephdj01,D.J. Stephens,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],28,Team.MEMPHIS_GRIZZLIES,1,7,5.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,33.3,19.1,0.0,0.0,0.0,-0.119,-9.9,2.3,-7.6,0.0
546,stephla01,Lance Stephenson,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],28,Team.LOS_ANGELES_LAKERS,68,1123,11.8,0.529,0.456,0.169,3.0,16.5,9.9,17.3,1.7,0.5,15.6,20.3,-0.1,1.2,1.1,0.049,-1.7,-0.4,-2.1,0.0
547,sumneed01,Edmond Sumner,[<Position.POINT_GUARD: 'POINT GUARD'>],23,Team.INDIANA_PACERS,23,210,7.6,0.443,0.422,0.375,4.9,7.8,6.3,6.3,2.8,2.1,11.8,17.6,-0.2,0.3,0.1,0.02,-4.1,0.5,-3.6,-0.1
548,swanica01,Caleb Swanigan,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.PORTLAND_TRAIL_BLAZERS,18,145,3.1,0.372,0.114,0.159,9.8,28.0,19.1,6.2,1.3,0.0,25.4,18.4,-0.4,0.2,-0.3,-0.086,-8.8,-0.7,-9.5,-0.3
549,swanica01,Caleb Swanigan,[<Position.POWER_FORWARD: 'POWER FORWARD'>],21,Team.SACRAMENTO_KINGS,3,33,11.7,0.405,0.222,0.222,12.2,25.6,18.7,15.6,2.8,2.6,16.8,14.9,0.0,0.1,0.0,0.053,-3.4,3.1,-0.2,0.0
550,tatumja01,Jayson Tatum,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],20,Team.BOSTON_CELTICS,79,2455,15.1,0.547,0.3,0.22,3.0,17.7,10.4,10.0,1.6,2.1,9.7,22.1,1.6,3.4,5.0,0.097,-1.4,0.6,-0.8,0.8
551,teaguje01,Jeff Teague,[<Position.POINT_GUARD: 'POINT GUARD'>],30,Team.MINNESOTA_TIMBERWOLVES,42,1264,15.4,0.528,0.252,0.368,1.3,7.7,4.5,37.6,1.6,1.2,16.7,19.3,1.7,0.5,2.2,0.085,0.0,-2.4,-2.4,-0.1
552,templga01,Garrett Temple,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],32,Team.MEMPHIS_GRIZZLIES,49,1530,8.6,0.551,0.543,0.196,1.3,10.0,5.6,6.7,1.6,1.5,11.4,13.9,0.1,1.5,1.6,0.05,-1.9,0.5,-1.4,0.2
553,templga01,Garrett Temple,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],32,Team.LOS_ANGELES_CLIPPERS,26,510,8.0,0.514,0.509,0.292,2.1,10.9,6.7,9.4,2.4,0.8,11.8,11.2,0.2,0.5,0.6,0.061,-1.3,0.8,-0.4,0.2
554,teodomi01,Miloš Teodosić,[<Position.POINT_GUARD: 'POINT GUARD'>],31,Team.LOS_ANGELES_CLIPPERS,15,150,6.5,0.557,0.675,0.175,2.2,8.9,5.7,28.8,0.9,0.5,32.8,18.0,-0.1,0.1,-0.1,-0.019,-2.9,-3.2,-6.1,-0.2
555,terreja01,Jared Terrell,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.MINNESOTA_TIMBERWOLVES,14,111,0.7,0.372,0.436,0.154,1.0,4.9,2.9,14.4,1.3,1.5,19.4,19.6,-0.4,0.0,-0.3,-0.14,-7.5,-2.9,-10.4,-0.2
556,terryem01,Emanuel Terry,[<Position.POWER_FORWARD: 'POWER FORWARD'>],22,Team.PHOENIX_SUNS,2,20,19.9,0.654,0.0,0.333,10.9,22.5,16.6,8.0,7.2,0.0,22.5,19.1,0.0,0.0,0.1,0.127,-1.3,2.9,1.6,0.0
557,terryem01,Emanuel Terry,[<Position.POWER_FORWARD: 'POWER FORWARD'>],22,Team.MIAMI_HEAT,1,3,18.4,0.266,0.0,2.0,35.4,0.0,17.7,40.5,0.0,0.0,0.0,26.8,0.0,0.0,0.0,0.045,2.8,-1.3,1.5,0.0
558,theisda01,Daniel Theis,[<Position.CENTER: 'CENTER'>],26,Team.BOSTON_CELTICS,66,908,17.0,0.624,0.252,0.286,10.2,16.2,13.2,10.5,1.1,4.1,9.9,15.8,2.3,1.3,3.5,0.188,0.8,1.5,2.3,1.0
559,thomais02,Isaiah Thomas,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],29,Team.DENVER_NUGGETS,12,181,7.0,0.437,0.434,0.273,3.0,4.8,3.9,18.6,1.4,0.5,14.0,30.4,-0.4,0.1,-0.3,-0.077,-4.5,-4.2,-8.7,-0.3
560,thomakh01,Khyri Thomas,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],22,Team.DETROIT_PISTONS,26,195,6.2,0.413,0.507,0.159,2.2,9.3,5.6,6.0,1.8,2.2,5.1,17.2,-0.2,0.2,0.0,0.005,-4.7,-0.5,-5.2,-0.2
561,thomala01,Lance Thomas,[<Position.POWER_FORWARD: 'POWER FORWARD'>],30,Team.NEW_YORK_KNICKS,46,783,6.4,0.482,0.401,0.183,2.7,13.1,7.8,5.0,1.0,0.8,10.1,12.9,-0.3,0.3,0.1,0.004,-4.1,-1.2,-5.3,-0.7
562,thompkl01,Klay Thompson,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],28,Team.GOLDEN_STATE_WARRIORS,78,2652,16.6,0.571,0.427,0.113,1.6,10.1,6.0,10.5,1.5,1.5,7.2,25.6,2.9,2.3,5.3,0.095,1.2,-2.0,-0.8,0.8
563,thomptr01,Tristan Thompson,[<Position.CENTER: 'CENTER'>],27,Team.CLEVELAND_CAVALIERS,43,1198,18.4,0.551,0.0,0.279,15.4,25.7,20.3,11.2,1.2,1.2,12.1,17.7,2.1,0.5,2.6,0.105,0.2,0.1,0.3,0.7
564,thornsi01,Sindarius Thornwell,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],24,Team.LOS_ANGELES_CLIPPERS,64,313,5.2,0.485,0.306,0.694,1.7,12.8,7.5,7.2,2.1,1.8,23.8,11.3,-0.3,0.3,0.0,0.004,-5.1,1.1,-4.0,-0.2
565,tollian01,Anthony Tolliver,[<Position.POWER_FORWARD: 'POWER FORWARD'>],33,Team.MINNESOTA_TIMBERWOLVES,65,1079,8.6,0.571,0.83,0.232,1.5,16.2,8.8,5.5,0.8,1.7,11.2,12.5,0.6,0.5,1.2,0.052,-1.2,-1.0,-2.2,-0.1
566,townska01,Karl-Anthony Towns,[<Position.CENTER: 'CENTER'>],23,Team.MINNESOTA_TIMBERWOLVES,77,2545,26.3,0.622,0.27,0.342,10.9,29.3,20.0,17.2,1.3,4.2,13.7,28.9,7.2,3.2,10.4,0.197,4.8,2.0,6.8,5.7
567,trentga02,Gary Trent,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],20,Team.PORTLAND_TRAIL_BLAZERS,15,111,3.6,0.377,0.42,0.14,1.0,9.4,5.3,6.2,0.4,1.4,7.0,21.7,-0.3,0.1,-0.2,-0.092,-6.7,-3.6,-10.3,-0.2
568,trieral01,Allonzo Trier,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],23,Team.NEW_YORK_KNICKS,64,1459,12.2,0.564,0.255,0.431,2.2,12.2,7.1,12.9,0.9,0.8,15.8,21.5,0.4,0.5,0.9,0.03,-2.2,-2.0,-4.2,-0.8
569,tuckepj01,P.J. Tucker,[<Position.POWER_FORWARD: 'POWER FORWARD'>],33,Team.HOUSTON_ROCKETS,82,2802,9.2,0.547,0.74,0.113,4.7,14.4,9.5,4.6,2.3,1.2,10.3,9.5,2.0,3.0,5.0,0.086,-0.5,1.8,1.3,2.3
570,turneev01,Evan Turner,[<Position.POINT_GUARD: 'POINT GUARD'>],30,Team.PORTLAND_TRAIL_BLAZERS,73,1605,11.6,0.504,0.117,0.239,2.5,18.9,10.9,23.6,1.0,0.9,18.9,15.9,0.5,1.5,2.0,0.06,-2.5,0.7,-1.8,0.1
571,turnemy01,Myles Turner,[<Position.CENTER: 'CENTER'>],22,Team.INDIANA_PACERS,74,2119,18.0,0.567,0.251,0.258,5.4,22.0,13.9,8.0,1.4,8.4,10.3,20.0,1.9,4.4,6.3,0.144,-1.4,4.7,3.3,2.8
572,udohek01,Ekpe Udoh,[<Position.CENTER: 'CENTER'>],31,Team.UTAH_JAZZ,51,320,20.9,0.698,0.0,0.417,9.3,20.9,15.2,12.8,1.5,7.7,13.2,13.1,0.9,0.7,1.6,0.238,-0.1,5.7,5.6,0.6
573,ulisty01,Tyler Ulis,[<Position.POINT_GUARD: 'POINT GUARD'>],23,Team.CHICAGO_BULLS,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015,-6.7,-0.4,-7.1,0.0
574,valanjo01,Jonas Valančiūnas,[<Position.CENTER: 'CENTER'>],26,Team.TORONTO_RAPTORS,30,564,24.4,0.639,0.116,0.363,10.6,30.2,20.6,8.5,1.1,3.4,11.5,25.9,1.6,1.1,2.6,0.224,0.5,0.5,0.9,0.4
575,valanjo01,Jonas Valančiūnas,[<Position.CENTER: 'CENTER'>],26,Team.MEMPHIS_GRIZZLIES,19,527,24.4,0.594,0.065,0.326,10.9,32.7,21.6,15.7,0.6,5.4,13.8,31.4,0.7,0.9,1.5,0.14,-0.4,2.0,1.6,0.5
576,vandeja01,Jarred Vanderbilt,[<Position.POWER_FORWARD: 'POWER FORWARD'>],19,Team.DENVER_NUGGETS,17,69,12.4,0.513,0.053,0.526,10.9,25.2,18.0,5.9,4.3,1.3,25.5,19.4,-0.1,0.1,0.1,0.037,-6.1,2.1,-4.0,0.0
577,vanvlfr01,Fred VanVleet,[<Position.POINT_GUARD: 'POINT GUARD'>],24,Team.TORONTO_RAPTORS,64,1760,13.7,0.539,0.493,0.192,1.3,8.7,5.1,23.9,1.6,0.9,11.2,17.9,2.4,1.9,4.3,0.117,0.7,-0.7,0.0,0.9
578,vonleno01,Noah Vonleh,[<Position.POWER_FORWARD: 'POWER FORWARD'>],23,Team.NEW_YORK_KNICKS,68,1722,13.9,0.561,0.311,0.355,6.7,25.8,16.0,11.1,1.3,2.5,14.7,14.8,1.5,1.7,3.2,0.09,-1.6,1.6,0.0,0.9
579,vucevni01,Nikola Vučević,[<Position.CENTER: 'CENTER'>],28,Team.ORLANDO_MAGIC,80,2510,25.5,0.573,0.171,0.168,9.4,31.9,20.5,21.9,1.6,3.0,9.9,28.0,5.4,4.7,10.1,0.193,3.0,3.4,6.4,5.3
580,wadedw01,Dwyane Wade,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],37,Team.MIAMI_HEAT,72,1885,15.8,0.51,0.272,0.243,3.9,12.2,8.0,26.5,1.5,1.8,13.5,27.9,0.1,2.3,2.4,0.061,-0.4,0.0,-0.5,0.7
581,wagnemo01,Moritz Wagner,[<Position.CENTER: 'CENTER'>],21,Team.LOS_ANGELES_LAKERS,43,446,10.1,0.533,0.45,0.31,4.0,15.4,9.8,7.4,1.1,2.4,16.7,21.7,-0.3,0.5,0.2,0.02,-4.0,-1.1,-5.1,-0.3
582,waitedi01,Dion Waiters,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],27,Team.MIAMI_HEAT,44,1138,11.4,0.53,0.605,0.092,0.7,10.2,5.4,16.4,1.2,0.7,11.4,21.1,0.1,1.1,1.2,0.052,-0.3,-1.6,-1.9,0.0
583,walkeke02,Kemba Walker,[<Position.POINT_GUARD: 'POINT GUARD'>],28,Team.CHARLOTTE_HORNETS,82,2863,21.7,0.558,0.434,0.267,1.9,11.9,6.8,29.4,1.7,1.0,10.1,31.5,5.5,1.9,7.4,0.123,5.1,-1.7,3.3,3.9
584,walkelo01,Lonnie Walker,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],20,Team.SAN_ANTONIO_SPURS,17,118,10.8,0.446,0.283,0.217,0.0,15.6,7.9,10.3,2.9,2.2,7.4,20.3,-0.1,0.2,0.0,0.019,-4.7,0.3,-4.4,-0.1
585,walljo01,John Wall,[<Position.POINT_GUARD: 'POINT GUARD'>],28,Team.WASHINGTON_WIZARDS,32,1104,18.0,0.527,0.306,0.317,1.5,10.1,5.7,39.2,2.1,2.2,16.1,28.8,0.5,0.7,1.2,0.051,1.1,-1.2,-0.2,0.5
586,wallaty01,Tyrone Wallace,[<Position.POINT_GUARD: 'POINT GUARD'>],24,Team.LOS_ANGELES_CLIPPERS,62,628,7.0,0.45,0.088,0.263,3.5,13.2,8.5,9.5,1.6,0.9,12.9,18.7,-0.8,0.5,-0.3,-0.023,-5.5,-0.9,-6.3,-0.7
587,princta02,Taurean Waller-Prince,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],24,Team.ATLANTA_HAWKS,55,1552,11.9,0.575,0.53,0.195,1.5,12.3,6.7,11.1,1.6,1.1,13.4,19.5,0.8,0.7,1.5,0.047,-0.4,-1.5,-1.9,0.0
588,wanambr01,Brad Wanamaker,[<Position.POINT_GUARD: 'POINT GUARD'>],29,Team.BOSTON_CELTICS,36,343,14.3,0.597,0.371,0.267,0.9,11.8,6.4,22.5,1.7,0.5,13.9,17.1,0.6,0.4,1.0,0.134,-0.8,-1.4,-2.2,0.0
589,warretj01,T.J. Warren,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],25,Team.PHOENIX_SUNS,43,1360,16.3,0.58,0.295,0.203,2.5,11.8,7.1,7.7,1.8,1.8,7.2,22.7,1.6,0.5,2.1,0.074,0.1,-1.8,-1.7,0.1
590,washbju01,Julian Washburn,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],27,Team.MEMPHIS_GRIZZLIES,18,254,6.5,0.402,0.5,0.083,3.5,14.8,9.1,7.7,2.5,0.7,12.3,10.0,-0.2,0.3,0.1,0.023,-4.8,1.4,-3.4,-0.1
591,watanyu01,Yuta Watanabe,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],24,Team.MEMPHIS_GRIZZLIES,15,174,3.3,0.352,0.314,0.196,2.5,17.7,10.0,6.6,1.1,0.5,9.8,15.8,-0.4,0.2,-0.2,-0.065,-8.2,-1.2,-9.3,-0.3
592,welshth01,Thomas Welsh,[<Position.CENTER: 'CENTER'>],22,Team.DENVER_NUGGETS,11,36,16.1,0.648,0.538,0.154,0.0,12.1,6.0,20.5,0.0,0.0,6.7,17.7,0.1,0.0,0.1,0.162,1.7,-4.3,-2.6,0.0
593,westbru01,Russell Westbrook,[<Position.POINT_GUARD: 'POINT GUARD'>],30,Team.OKLAHOMA_CITY_THUNDER,73,2630,21.1,0.501,0.279,0.306,4.1,28.3,15.8,46.5,2.5,1.1,16.3,30.9,1.8,5.0,6.8,0.124,2.5,3.9,6.5,5.6
594,whitede01,Derrick White,[<Position.POINT_GUARD: 'POINT GUARD'>],24,Team.SAN_ANTONIO_SPURS,67,1728,14.8,0.555,0.262,0.227,2.2,13.3,7.8,21.0,1.9,2.3,14.0,17.7,1.7,1.9,3.6,0.101,-0.2,1.1,0.9,1.3
595,whiteok01,Okaro White,[<Position.POWER_FORWARD: 'POWER FORWARD'>],26,Team.WASHINGTON_WIZARDS,3,6,-4.5,0.0,1.0,0.0,17.8,18.4,18.1,0.0,0.0,0.0,0.0,14.1,0.0,0.0,0.0,-0.251,-11.0,-8.2,-19.2,0.0
596,whiteha01,Hassan Whiteside,[<Position.CENTER: 'CENTER'>],29,Team.MIAMI_HEAT,72,1674,23.5,0.564,0.024,0.357,16.3,35.6,25.9,5.6,1.3,7.3,11.0,22.6,2.3,4.0,6.3,0.18,-2.2,3.0,0.8,1.2
597,wiggian01,Andrew Wiggins,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],23,Team.MINNESOTA_TIMBERWOLVES,73,2543,12.4,0.493,0.288,0.245,3.5,11.4,7.4,10.9,1.3,1.6,9.3,24.4,-0.6,1.3,0.6,0.012,-1.7,-1.3,-2.9,-0.6
598,willial03,Alan Williams,[<Position.POWER_FORWARD: 'POWER FORWARD'>],26,Team.BROOKLYN_NETS,5,26,32.9,0.61,0.077,0.308,16.2,60.3,38.4,22.3,1.8,0.0,6.3,25.5,0.1,0.1,0.2,0.312,3.1,2.7,5.8,0.1
